timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595801131845,10,get balance,200,OK,Thread Group 1-62,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801131897,6,create new client,200,OK,Thread Group 1-63,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,2
1595801131904,3,create new transaction,200,OK,Thread Group 1-63,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131907,10,get balance,200,OK,Thread Group 1-63,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801131957,6,create new client,200,OK,Thread Group 1-64,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801131963,3,create new transaction,200,OK,Thread Group 1-64,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131966,9,get balance,200,OK,Thread Group 1-64,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801132021,6,create new client,200,OK,Thread Group 1-65,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801132027,3,create new transaction,200,OK,Thread Group 1-65,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801132030,9,get balance,200,OK,Thread Group 1-65,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801132089,5,create new client,200,OK,Thread Group 1-66,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801132094,3,create new transaction,200,OK,Thread Group 1-66,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801132097,10,get balance,200,OK,Thread Group 1-66,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801132144,6,create new client,200,OK,Thread Group 1-67,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801132150,2,create new transaction,200,OK,Thread Group 1-67,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801132153,9,get balance,200,OK,Thread Group 1-67,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801132196,5,create new client,200,OK,Thread Group 1-68,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801132201,3,create new transaction,200,OK,Thread Group 1-68,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801132204,9,get balance,200,OK,Thread Group 1-68,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801132257,5,create new client,200,OK,Thread Group 1-69,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801132263,3,create new transaction,200,OK,Thread Group 1-69,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801132266,9,get balance,200,OK,Thread Group 1-69,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801132318,5,create new client,200,OK,Thread Group 1-70,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801132324,2,create new transaction,200,OK,Thread Group 1-70,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801132326,9,get balance,200,OK,Thread Group 1-70,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801132376,5,create new client,200,OK,Thread Group 1-71,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801132382,2,create new transaction,200,OK,Thread Group 1-71,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
